phone_id,phone_number,client_id,phoneType_id
5749,666 174 479,5749,1
5750,660 766 921,5750,1
5751,+48 791 603 497,5751,1
5752,511 106 456,5752,1
5753,531 648 867,5753,1
5754,32 319 67 18,5754,1
5755,+48 665 329 112,5755,1
5756,888 105 188,5756,1
5757,+48 22 000 12 10,5757,1
5758,+48 720 895 872,5758,1
5759,+48 728 533 533,5759,1
5760,507 935 225,5760,1
5761,533 807 156,5761,1
5762,669 285 134,5762,1
5763,+48 661 482 947,5763,1
5764,22 490 59 52,5764,1
5765,+48 605 433 902,5765,1
5766,512 501 054,5766,1
5767,+48 797 355 596,5767,1
5768,604 161 078,5768,1
5769,+48 738 980 960,5769,1
5770,+48 662 740 617,5770,1
5771,530 999 919,5771,1
5772,+48 577 851 246,5772,1
5773,517 650 984,5773,1
5774,792 156 780,5774,1
5775,+48 726 831 050,5775,1
5776,783 920 898,5776,1
5777,+48 32 905 12 35,5777,1
5778,731 562 715,5778,1
5779,+48 881 268 162,5779,1
5780,32 232 00 12,5780,1
5781,+48 793 748 440,5781,1
5782,+48 691 627 729,5782,1
5783,+48 575 623 039,5783,1
5784,510 965 292,5784,1
5785,22 031 51 44,5785,1
5786,+48 32 744 86 90,5786,1
5787,515 616 858,5787,1
5788,721 562 189,5788,1
5789,22 851 67 07,5789,1
5790,795 269 788,5790,1
5791,+48 22 188 01 05,5791,1
5792,734 012 556,5792,1
5793,+48 736 677 495,5793,1
5794,572 029 463,5794,1
5795,+48 796 774 492,5795,1
5796,32 971 13 82,5796,1
5797,504 384 411,5797,1
5798,+48 570 591 408,5798,1
5799,32 400 62 15,5799,1
5800,517 536 451,5800,1
5801,609 245 558,5801,1
5802,+48 731 595 488,5802,1
5803,+48 32 873 24 56,5803,1
5804,+48 22 859 38 77,5804,1
5805,+48 796 579 238,5805,1
5806,571 599 906,5806,1
5807,530 844 818,5807,1
5808,511 790 200,5808,1
5809,+48 888 664 053,5809,1
5810,+48 32 927 14 05,5810,1
5811,509 348 101,5811,1
5812,32 490 79 38,5812,1
5813,+48 508 397 375,5813,1
5814,666 320 174,5814,1
5815,+48 601 377 325,5815,1
5816,797 104 156,5816,1
5817,609 489 603,5817,1
5818,533 208 428,5818,1
5819,+48 32 632 61 03,5819,1
5820,+48 664 566 332,5820,1
5821,+48 886 590 117,5821,1
5822,505 309 731,5822,1
5823,601 505 079,5823,1
5824,+48 794 111 659,5824,1
5825,+48 884 196 634,5825,1
5826,32 839 34 12,5826,1
5827,+48 22 365 24 01,5827,1
5828,738 252 518,5828,1
5829,787 725 883,5829,1
5830,781 604 529,5830,1
5831,+48 880 940 084,5831,1
5832,607 929 998,5832,1
5833,+48 516 535 579,5833,1
5834,+48 886 406 075,5834,1
5835,+48 608 544 134,5835,1
5836,665 688 464,5836,1
5837,+48 32 150 50 06,5837,1
5838,+48 22 063 11 09,5838,1
5839,789 847 969,5839,1
5840,531 302 945,5840,1
5841,+48 605 958 017,5841,1
5842,+48 669 796 469,5842,1
5843,661 081 115,5843,1
5844,22 352 35 70,5844,1
5845,+48 797 975 765,5845,1
5846,725 947 133,5846,1
5847,+48 577 673 921,5847,1
5848,519 174 422,5848,1
5849,666 351 296,5849,1
5850,571 657 436,5850,1
5851,+48 32 801 27 95,5851,1
5852,696 293 566,5852,1
5853,+48 508 158 466,5853,1
5854,720 752 013,5854,1
5855,+48 573 967 537,5855,1
5856,+48 607 155 295,5856,1
5857,+48 883 982 787,5857,1
5858,723 190 762,5858,1
5859,+48 606 898 331,5859,1
5860,+48 609 663 505,5860,1
5861,662 786 189,5861,1
5862,+48 506 143 958,5862,1
5863,504 507 229,5863,1
5864,791 864 590,5864,1
5865,+48 32 988 97 87,5865,1
5866,+48 669 644 716,5866,1
5867,+48 32 639 31 27,5867,1
5868,727 835 231,5868,1
5869,692 132 403,5869,1
5870,722 959 720,5870,1
5871,+48 730 513 250,5871,1
5872,662 762 995,5872,1
5873,32 115 74 26,5873,1
5874,+48 572 276 645,5874,1
5875,508 162 962,5875,1
5876,577 523 279,5876,1
5877,577 984 158,5877,1
5878,665 749 758,5878,1
5879,+48 736 379 651,5879,1
5880,22 785 07 12,5880,1
5881,+48 737 329 643,5881,1
5882,+48 22 038 66 10,5882,1
5883,+48 787 894 104,5883,1
5884,690 018 952,5884,1
5885,693 559 969,5885,1
5886,573 241 667,5886,1
5887,509 357 916,5887,1
5888,+48 799 199 805,5888,1
5889,+48 609 045 088,5889,1
5890,796 397 593,5890,1
5891,+48 537 096 596,5891,1
5892,+48 724 623 461,5892,1
5893,661 427 657,5893,1
5894,604 431 131,5894,1
5895,884 154 302,5895,1
5896,+48 517 945 467,5896,1
5897,660 453 276,5897,1
5898,+48 532 668 043,5898,1
5899,+48 575 566 190,5899,1
5900,+48 784 689 356,5900,1
5901,509 322 196,5901,1
5902,+48 515 678 735,5902,1
5903,+48 570 934 595,5903,1
5904,+48 32 861 62 22,5904,1
5905,518 914 255,5905,1
5906,786 137 665,5906,1
5907,+48 570 533 228,5907,1
5908,664 801 029,5908,1
5909,+48 530 631 060,5909,1
5910,+48 502 484 309,5910,1
5911,516 741 386,5911,1
5912,691 436 423,5912,1
5913,+48 32 420 47 97,5913,1
5914,695 085 909,5914,1
5915,881 886 374,5915,1
5916,+48 723 931 402,5916,1
5917,+48 693 745 364,5917,1
5918,+48 692 704 309,5918,1
5919,+48 32 066 92 21,5919,1
5920,538 111 686,5920,1
5921,+48 534 955 787,5921,1
5922,+48 726 208 691,5922,1
5923,515 782 290,5923,1
5924,796 167 830,5924,1
5925,515 473 710,5925,1
5926,+48 660 752 906,5926,1
5927,32 426 54 86,5927,1
5928,792 043 478,5928,1
5929,+48 729 392 665,5929,1
5930,+48 730 301 714,5930,1
5931,502 784 100,5931,1
5932,538 812 620,5932,1
5933,511 922 401,5933,1
5934,+48 573 325 487,5934,1
5935,516 819 327,5935,1
5936,577 722 056,5936,1
5937,+48 799 579 445,5937,1
5938,730 313 697,5938,1
5939,+48 696 630 638,5939,1
5940,505 291 755,5940,1
5941,791 216 560,5941,1
5942,+48 32 700 93 08,5942,1
5943,573 005 073,5943,1
5944,788 547 604,5944,1
5945,+48 799 349 317,5945,1
5946,531 250 311,5946,1
5947,+48 663 492 894,5947,1
5948,+48 731 011 241,5948,1
5949,+48 880 003 304,5949,1
5950,+48 32 924 04 43,5950,1
5951,575 453 014,5951,1
5952,501 753 791,5952,1
5953,697 243 305,5953,1
5954,782 994 821,5954,1
5955,782 343 985,5955,1
5956,+48 607 119 155,5956,1
5957,+48 531 404 983,5957,1
5958,791 259 698,5958,1
5959,504 521 594,5959,1
5960,723 895 135,5960,1
5961,+48 694 593 044,5961,1
5962,503 457 267,5962,1
5963,602 243 717,5963,1
5964,+48 575 947 100,5964,1
5965,+48 730 506 762,5965,1
5966,+48 607 237 444,5966,1
5967,22 047 85 96,5967,1
5968,+48 32 252 38 73,5968,1
5969,728 491 567,5969,1
5970,664 653 755,5970,1
5971,+48 22 253 35 99,5971,1
5972,881 248 354,5972,1
5973,+48 571 345 711,5973,1
5974,+48 669 089 083,5974,1
5975,22 553 37 31,5975,1
5976,509 883 961,5976,1
5977,+48 605 152 510,5977,1
5978,662 385 427,5978,1
5979,+48 507 112 549,5979,1
5980,607 787 409,5980,1
5981,+48 663 399 681,5981,1
5982,+48 664 779 011,5982,1
5983,32 525 87 81,5983,1
5984,32 847 02 14,5984,1
5985,602 602 219,5985,1
5986,660 257 169,5986,1
5987,609 063 484,5987,1
5988,+48 32 015 26 01,5988,1
5989,+48 500 489 843,5989,1
5990,600 191 249,5990,1
5991,+48 721 880 729,5991,1
5992,690 230 825,5992,1
5993,+48 793 178 939,5993,1
5994,32 426 64 09,5994,1
5995,+48 22 893 06 67,5995,1
5996,+48 538 647 331,5996,1
5997,+48 504 660 278,5997,1
5998,+48 502 128 176,5998,1
5999,661 093 217,5999,1
6000,+48 22 640 18 15,6000,1
6001,+48 695 594 439,6001,1
6002,+48 724 364 333,6002,1
6003,663 182 608,6003,1
6004,738 502 068,6004,1
6005,665 414 445,6005,1
6006,+48 694 536 874,6006,1
6007,32 029 58 47,6007,1
6008,530 484 086,6008,1
6009,502 387 592,6009,1
6010,881 170 672,6010,1
6011,510 177 428,6011,1
6012,796 149 174,6012,1
6013,533 709 825,6013,1
6014,887 957 981,6014,1
6015,668 849 500,6015,1
6016,+48 780 292 887,6016,1
6017,+48 664 002 646,6017,1
6018,730 963 286,6018,1
6019,+48 695 327 027,6019,1
6020,577 625 211,6020,1
6021,+48 533 818 100,6021,1
6022,533 953 172,6022,1
6023,664 369 546,6023,1
6024,+48 532 400 729,6024,1
6025,+48 22 481 75 68,6025,1
6026,+48 784 522 968,6026,1
6027,+48 507 886 727,6027,1
6028,+48 786 618 010,6028,1
6029,+48 735 731 204,6029,1
6030,+48 723 172 884,6030,1
6031,699 258 467,6031,1
6032,+48 575 791 969,6032,1
6033,+48 732 179 305,6033,1
6034,+48 881 445 468,6034,1
6035,+48 731 728 543,6035,1
6036,+48 32 133 86 84,6036,1
6037,504 499 471,6037,1
6038,888 336 450,6038,1
6039,+48 503 091 179,6039,1
6040,668 912 303,6040,1
6041,22 767 78 73,6041,1
6042,+48 738 167 737,6042,1
6043,+48 576 555 300,6043,1
6044,693 779 634,6044,1
6045,+48 519 056 629,6045,1
6046,+48 721 739 870,6046,1
6047,+48 726 502 371,6047,1
6048,+48 799 892 788,6048,1
6049,+48 501 190 227,6049,1
6050,510 798 428,6050,1
6051,797 489 437,6051,1
6052,538 643 129,6052,1
6053,+48 791 295 168,6053,1
6054,667 021 895,6054,1
6055,+48 501 698 393,6055,1
6056,+48 604 279 643,6056,1
6057,505 213 464,6057,1
6058,791 227 426,6058,1
6059,22 268 77 77,6059,1
6060,+48 601 638 690,6060,1
6061,+48 517 093 436,6061,1
6062,795 828 357,6062,1
6063,571 117 126,6063,1
6064,+48 533 924 543,6064,1
6065,781 603 613,6065,1
6066,666 613 616,6066,1
6067,32 353 45 18,6067,1
6068,+48 535 826 197,6068,1
6069,+48 601 371 495,6069,1
6070,723 426 024,6070,1
6071,739 956 633,6071,1
6072,+48 531 955 989,6072,1
6073,514 382 560,6073,1
6074,+48 575 273 224,6074,1
6075,+48 509 601 759,6075,1
6076,+48 507 204 922,6076,1
6077,780 937 912,6077,1
6078,+48 782 008 182,6078,1
6079,+48 785 885 254,6079,1
6080,501 640 636,6080,1
6081,+48 510 065 364,6081,1
6082,602 170 454,6082,1
6083,+48 577 132 189,6083,1
6084,+48 720 519 206,6084,1
6085,+48 519 072 466,6085,1
6086,+48 886 896 025,6086,1
6087,+48 730 293 760,6087,1
6088,32 061 05 21,6088,1
6089,+48 530 290 047,6089,1
6090,887 298 587,6090,1
6091,781 435 042,6091,1
6092,+48 885 690 106,6092,1
6093,+48 796 801 570,6093,1
6094,+48 537 838 589,6094,1
6095,880 026 952,6095,1
6096,+48 22 940 22 54,6096,1
6097,+48 22 290 27 33,6097,1
6098,+48 666 436 726,6098,1
6099,+48 693 184 831,6099,1
6100,+48 534 479 773,6100,1
6101,575 250 860,6101,1
6102,797 628 473,6102,1
6103,501 867 855,6103,1
6104,883 408 329,6104,1
6105,+48 605 268 257,6105,1
6106,725 579 270,6106,1
6107,+48 516 443 926,6107,1
6108,692 718 795,6108,1
6109,32 882 37 35,6109,1
6110,732 695 181,6110,1
6111,+48 32 594 31 04,6111,1
6112,609 144 321,6112,1
6113,694 098 057,6113,1
6114,+48 606 558 306,6114,1
6115,532 550 691,6115,1
6116,+48 32 925 62 93,6116,1
6117,+48 881 432 228,6117,1
6118,32 651 99 57,6118,1
6119,+48 723 894 208,6119,1
6120,+48 515 469 789,6120,1
6121,+48 500 954 020,6121,1
6122,606 215 675,6122,1
6123,796 263 336,6123,1
6124,+48 573 425 253,6124,1
6125,735 580 466,6125,1
6126,+48 796 480 715,6126,1
6127,+48 667 870 479,6127,1
6128,881 371 138,6128,1
6129,+48 886 247 311,6129,1
6130,+48 606 145 389,6130,1
6131,511 494 506,6131,1
6132,+48 504 806 096,6132,1
6133,517 086 921,6133,1
6134,+48 537 189 648,6134,1
6135,731 425 639,6135,1
6136,661 353 944,6136,1
6137,790 635 949,6137,1
6138,880 302 685,6138,1
6139,+48 888 325 753,6139,1
6140,+48 571 356 719,6140,1
6141,+48 32 288 70 88,6141,1
6142,+48 694 180 452,6142,1
6143,+48 22 744 35 29,6143,1
6144,+48 22 009 39 91,6144,1
6145,607 805 199,6145,1
6146,724 352 438,6146,1
6147,+48 512 365 442,6147,1
6148,+48 692 144 915,6148,1
6149,735 940 142,6149,1
6150,+48 731 277 807,6150,1
6151,665 579 120,6151,1
6152,+48 788 527 854,6152,1
6153,784 310 997,6153,1
6154,663 145 473,6154,1
6155,+48 22 647 12 64,6155,1
6156,+48 727 940 140,6156,1
6157,508 339 939,6157,1
6158,537 145 894,6158,1
6159,+48 698 096 881,6159,1
6160,+48 887 898 277,6160,1
6161,606 991 166,6161,1
6162,+48 500 200 846,6162,1
6163,+48 32 399 98 07,6163,1
6164,884 641 676,6164,1
6165,+48 506 651 298,6165,1
6166,+48 516 676 325,6166,1
6167,691 705 744,6167,1
6168,+48 514 814 341,6168,1
6169,+48 690 847 109,6169,1
6170,+48 726 566 446,6170,1
6171,783 368 970,6171,1
6172,518 822 467,6172,1
6173,+48 783 308 048,6173,1
6174,+48 22 800 76 73,6174,1
6175,884 883 872,6175,1
6176,732 032 746,6176,1
6177,+48 783 697 178,6177,1
6178,22 819 62 90,6178,1
6179,669 896 799,6179,1
6180,885 529 093,6180,1
6181,+48 32 474 36 73,6181,1
6182,534 557 294,6182,1
6183,+48 507 265 057,6183,1
6184,+48 731 419 488,6184,1
6185,+48 785 980 099,6185,1
6186,+48 22 594 79 98,6186,1
6187,728 748 664,6187,1
6188,+48 32 012 29 52,6188,1
6189,+48 725 375 622,6189,1
6190,512 764 233,6190,1
6191,+48 723 601 193,6191,1
6192,+48 724 230 245,6192,1
6193,+48 22 482 96 53,6193,1
6194,32 198 86 87,6194,1
6195,+48 881 692 536,6195,1
6196,+48 511 042 430,6196,1
6197,+48 664 148 050,6197,1
6198,+48 517 574 902,6198,1
6199,+48 788 071 675,6199,1
6200,+48 666 560 699,6200,1
6201,+48 734 164 705,6201,1
6202,+48 699 029 254,6202,1
6203,22 764 69 38,6203,1
6204,+48 509 174 660,6204,1
6205,+48 530 247 347,6205,1
6206,727 571 793,6206,1
6207,+48 783 231 810,6207,1
6208,530 098 515,6208,1
6209,509 257 515,6209,1
6210,+48 32 260 49 32,6210,1
6211,+48 516 635 464,6211,1
6212,699 538 114,6212,1
6213,787 208 646,6213,1
6214,661 208 450,6214,1
6215,+48 788 192 521,6215,1
6216,+48 663 423 413,6216,1
6217,32 273 69 77,6217,1
6218,+48 795 710 695,6218,1
6219,+48 694 966 766,6219,1
6220,698 966 564,6220,1
6221,535 810 410,6221,1
6222,690 284 382,6222,1
6223,+48 796 001 633,6223,1
6224,+48 32 741 49 91,6224,1
6225,22 855 12 36,6225,1
6226,+48 883 112 398,6226,1
6227,+48 887 348 690,6227,1
6228,534 743 515,6228,1
6229,+48 533 934 282,6229,1
6230,+48 734 101 223,6230,1
6231,+48 600 774 137,6231,1
6232,576 936 069,6232,1
6233,536 068 459,6233,1
6234,+48 32 149 91 92,6234,1
6235,+48 667 487 674,6235,1
6236,660 894 727,6236,1
6237,664 678 343,6237,1
6238,511 372 381,6238,1
6239,724 818 521,6239,1
6240,+48 797 076 492,6240,1
6241,+48 509 735 810,6241,1
6242,+48 738 708 994,6242,1
6243,+48 577 447 741,6243,1
6244,+48 729 756 214,6244,1
6245,799 274 922,6245,1
6246,+48 736 001 663,6246,1
6247,+48 730 891 936,6247,1
6248,+48 791 604 228,6248,1
6249,+48 531 919 993,6249,1
6250,799 176 230,6250,1
6251,+48 573 517 319,6251,1
6252,606 259 180,6252,1
6253,514 057 761,6253,1
6254,572 689 979,6254,1
6255,+48 721 454 824,6255,1
6256,+48 886 754 862,6256,1
6257,22 214 04 58,6257,1
6258,+48 32 945 85 97,6258,1
6259,+48 738 598 882,6259,1
6260,797 679 821,6260,1
6261,727 961 409,6261,1
6262,+48 723 768 107,6262,1
6263,+48 792 962 014,6263,1
6264,+48 578 298 829,6264,1
6265,+48 22 946 94 03,6265,1
6266,734 240 369,6266,1
6267,+48 784 211 043,6267,1
6268,+48 667 011 400,6268,1
6269,+48 22 083 36 72,6269,1
6270,+48 781 006 469,6270,1
6271,539 573 795,6271,1
6272,+48 885 568 311,6272,1
6273,534 369 768,6273,1
6274,+48 517 461 784,6274,1
6275,785 212 528,6275,1
6276,+48 22 538 10 24,6276,1
6277,+48 739 292 241,6277,1
6278,514 701 246,6278,1
6279,725 886 986,6279,1
6280,575 419 265,6280,1
6281,789 459 736,6281,1
6282,+48 573 918 482,6282,1
6283,+48 32 381 88 96,6283,1
6284,+48 535 450 147,6284,1
6285,698 140 483,6285,1
6286,32 297 64 25,6286,1
6287,+48 667 692 670,6287,1
6288,691 654 913,6288,1
6289,575 251 916,6289,1
6290,+48 604 643 628,6290,1
6291,+48 721 107 605,6291,1
6292,+48 730 159 067,6292,1
6293,22 779 99 12,6293,1
6294,784 061 783,6294,1
6295,513 531 698,6295,1
6296,+48 699 116 847,6296,1
6297,+48 783 469 847,6297,1
6298,+48 880 051 229,6298,1
6299,+48 889 500 459,6299,1
6300,+48 731 368 440,6300,1
6301,732 479 300,6301,1
6302,+48 880 027 897,6302,1
6303,+48 663 667 719,6303,1
6304,+48 22 735 34 41,6304,1
6305,+48 22 211 72 40,6305,1
6306,788 932 442,6306,1
6307,691 602 322,6307,1
6308,+48 886 418 415,6308,1
6309,+48 791 988 412,6309,1
6310,+48 518 068 276,6310,1
6311,+48 22 553 89 47,6311,1
6312,694 793 098,6312,1
6313,+48 516 586 222,6313,1
6314,+48 572 343 678,6314,1
6315,+48 787 958 995,6315,1
6316,+48 507 524 600,6316,1
6317,+48 508 340 041,6317,1
6318,22 211 84 97,6318,1
6319,577 540 831,6319,1
6320,722 706 836,6320,1
6321,887 552 771,6321,1
6322,+48 798 484 216,6322,1
6323,572 469 750,6323,1
6324,533 217 821,6324,1
6325,783 612 933,6325,1
6326,32 285 25 48,6326,1
6327,511 620 563,6327,1
6328,+48 882 258 730,6328,1
6329,665 410 349,6329,1
6330,+48 501 709 304,6330,1
6331,+48 783 003 807,6331,1
6332,695 522 857,6332,1
6333,515 874 204,6333,1
6334,+48 664 919 191,6334,1
6335,+48 697 764 143,6335,1
6336,500 537 403,6336,1
6337,508 488 423,6337,1
6338,+48 575 479 545,6338,1
6339,724 989 218,6339,1
6340,+48 22 877 46 23,6340,1
6341,665 502 149,6341,1
6342,+48 32 304 61 75,6342,1
6343,539 729 376,6343,1
6344,+48 734 766 714,6344,1
6345,669 635 279,6345,1
6346,+48 721 909 153,6346,1
6347,514 382 002,6347,1
6348,+48 783 344 846,6348,1
6349,+48 661 449 127,6349,1
6350,+48 32 519 34 73,6350,1
6351,+48 22 302 37 47,6351,1
6352,+48 884 139 726,6352,1
6353,+48 514 138 849,6353,1
6354,+48 784 039 342,6354,1
6355,+48 669 590 057,6355,1
6356,+48 790 063 042,6356,1
6357,+48 798 872 073,6357,1
6358,+48 22 014 94 13,6358,1
6359,+48 791 426 053,6359,1
6360,+48 609 464 845,6360,1
6361,885 743 347,6361,1
6362,22 587 95 04,6362,1
6363,723 269 580,6363,1
6364,+48 693 335 994,6364,1
6365,+48 729 379 322,6365,1
6366,+48 32 581 17 24,6366,1
6367,+48 885 386 901,6367,1
6368,+48 728 419 047,6368,1
6369,+48 538 304 464,6369,1
6370,735 028 017,6370,1
6371,793 524 641,6371,1
6372,+48 722 407 223,6372,1
6373,784 796 136,6373,1
6374,+48 519 500 438,6374,1
6375,+48 661 818 012,6375,1
6376,+48 665 674 696,6376,1
6377,783 762 829,6377,1
6378,+48 517 922 677,6378,1
6379,+48 513 368 302,6379,1
6380,22 447 51 50,6380,1
6381,699 426 825,6381,1
6382,726 601 287,6382,1
6383,693 588 859,6383,1
6384,32 963 05 58,6384,1
6385,507 819 083,6385,1
6386,883 597 814,6386,1
6387,538 919 067,6387,1
6388,604 922 467,6388,1
6389,+48 505 619 116,6389,1
6390,519 682 291,6390,1
6391,+48 511 449 838,6391,1
6392,724 934 465,6392,1
6393,+48 881 302 440,6393,1
6394,32 749 40 21,6394,1
6395,885 717 908,6395,1
6396,22 628 72 32,6396,1
6397,534 599 981,6397,1
6398,+48 663 578 488,6398,1
6399,579 869 187,6399,1
6400,+48 516 224 413,6400,1
6401,32 872 79 44,6401,1
6402,+48 22 527 67 05,6402,1
6403,731 962 837,6403,1
6404,508 155 598,6404,1
6405,+48 799 992 104,6405,1
6406,+48 32 416 94 26,6406,1
6407,+48 697 702 559,6407,1
6408,32 385 16 83,6408,1
6409,+48 726 616 421,6409,1
6410,+48 32 558 32 91,6410,1
6411,32 647 47 29,6411,1
6412,501 710 150,6412,1
6413,+48 732 058 631,6413,1
6414,784 921 468,6414,1
6415,+48 507 048 531,6415,1
6416,536 520 332,6416,1
6417,+48 698 129 445,6417,1
6418,+48 696 627 159,6418,1
6419,+48 722 097 720,6419,1
6420,666 833 101,6420,1
6421,+48 699 848 422,6421,1
6422,736 616 947,6422,1
6423,+48 516 867 487,6423,1
6424,500 081 138,6424,1
6425,22 832 14 35,6425,1
6426,+48 510 339 070,6426,1
6427,+48 665 269 131,6427,1
6428,+48 32 688 56 48,6428,1
6429,+48 605 898 537,6429,1
6430,537 182 321,6430,1
6431,22 521 85 50,6431,1
6432,+48 697 875 292,6432,1
6433,669 539 202,6433,1
6434,+48 508 701 014,6434,1
6435,795 487 553,6435,1
6436,693 911 416,6436,1
6437,690 409 425,6437,1
6438,727 778 278,6438,1
6439,+48 32 891 00 18,6439,1
6440,608 580 417,6440,1
6441,507 320 716,6441,1
6442,+48 507 880 991,6442,1
6443,+48 663 444 752,6443,1
6444,887 235 655,6444,1
6445,+48 667 550 726,6445,1
6446,+48 506 311 990,6446,1
6447,32 611 28 62,6447,1
6448,+48 697 370 112,6448,1
6449,726 488 001,6449,1
6450,+48 32 188 97 45,6450,1
6451,609 533 750,6451,1
6452,794 874 600,6452,1
6453,601 328 666,6453,1
6454,+48 726 714 237,6454,1
6455,+48 507 761 208,6455,1
6456,+48 577 277 242,6456,1
6457,+48 665 059 285,6457,1
6458,792 337 561,6458,1
6459,782 319 994,6459,1
6460,+48 797 140 787,6460,1
6461,533 309 134,6461,1
6462,735 199 788,6462,1
6463,732 731 131,6463,1
6464,22 738 06 55,6464,1
6465,+48 605 973 619,6465,1
6466,22 595 32 86,6466,1
6467,728 582 688,6467,1
6468,737 751 226,6468,1
6469,518 629 498,6469,1
6470,888 745 681,6470,1
6471,+48 780 961 155,6471,1
6472,+48 661 888 358,6472,1
6473,882 038 060,6473,1
6474,32 282 27 38,6474,1
6475,+48 885 966 818,6475,1
6476,+48 788 754 211,6476,1
6477,+48 518 831 416,6477,1
6478,782 222 783,6478,1
6479,602 893 175,6479,1
6480,602 499 105,6480,1
6481,530 179 675,6481,1
6482,22 854 38 95,6482,1
6483,+48 502 834 818,6483,1
6484,32 602 16 32,6484,1
6485,32 901 57 95,6485,1
6486,+48 727 152 100,6486,1
6487,+48 514 744 555,6487,1
6488,533 462 951,6488,1
6489,32 161 17 17,6489,1
6490,+48 736 374 130,6490,1
6491,514 693 214,6491,1
6492,+48 22 557 58 19,6492,1
6493,577 755 316,6493,1
6494,+48 32 184 62 02,6494,1
6495,+48 601 454 599,6495,1
6496,789 880 437,6496,1
6497,+48 735 403 656,6497,1
6498,+48 696 157 195,6498,1
6499,+48 725 624 536,6499,1
6500,693 542 364,6500,1
6501,+48 570 072 795,6501,1
6502,573 166 584,6502,1
6503,799 432 511,6503,1
6504,+48 539 017 428,6504,1
6505,730 188 804,6505,1
6506,32 689 38 00,6506,1
6507,+48 794 223 985,6507,1
6508,+48 667 793 863,6508,1
6509,+48 507 211 062,6509,1
6510,+48 739 304 809,6510,1
6511,511 392 824,6511,1
6512,512 974 621,6512,1
6513,519 781 620,6513,1
6514,723 756 392,6514,1
6515,721 496 933,6515,1
6516,+48 22 269 65 67,6516,1
6517,+48 22 892 15 53,6517,1
6518,22 388 71 11,6518,1
6519,+48 22 937 45 63,6519,1
6520,+48 798 757 185,6520,1
6521,+48 725 342 022,6521,1
6522,+48 511 781 471,6522,1
6523,+48 883 816 285,6523,1
6524,518 795 409,6524,1
6525,794 951 312,6525,1
6526,665 312 451,6526,1
6527,+48 608 578 625,6527,1
6528,+48 735 254 342,6528,1
6529,+48 881 168 523,6529,1
6530,+48 504 391 539,6530,1
6531,+48 511 897 180,6531,1
6532,788 240 715,6532,1
6533,+48 780 541 240,6533,1
6534,574 951 087,6534,1
6535,693 466 412,6535,1
6536,+48 736 995 358,6536,1
6537,+48 664 010 793,6537,1
6538,+48 508 301 101,6538,1
6539,511 455 426,6539,1
6540,576 329 501,6540,1
6541,+48 883 819 200,6541,1
6542,797 273 329,6542,1
6543,+48 505 804 228,6543,1
6544,604 872 348,6544,1
6545,516 182 682,6545,1
6546,+48 22 507 29 69,6546,1
6547,609 496 777,6547,1
6548,505 388 429,6548,1
6549,+48 792 809 767,6549,1
6550,+48 22 539 17 12,6550,1
6551,798 356 059,6551,1
6552,698 238 847,6552,1
6553,517 292 701,6553,1
6554,+48 666 226 440,6554,1
6555,+48 32 184 44 51,6555,1
6556,+48 737 521 941,6556,1
6557,888 233 079,6557,1
6558,781 677 310,6558,1
6559,+48 32 003 09 28,6559,1
6560,517 952 817,6560,1
6561,+48 501 273 983,6561,1
6562,+48 723 150 944,6562,1
6563,+48 515 866 065,6563,1
6564,510 149 303,6564,1
6565,+48 513 258 708,6565,1
6566,788 961 206,6566,1
6567,667 283 953,6567,1
6568,+48 506 283 461,6568,1
6569,666 351 555,6569,1
6570,+48 532 995 832,6570,1
6571,790 921 468,6571,1
6572,+48 538 797 113,6572,1
6573,+48 790 227 593,6573,1
6574,+48 662 468 508,6574,1
6575,32 614 79 52,6575,1
6576,795 602 818,6576,1
6577,+48 32 956 27 82,6577,1
6578,+48 532 747 910,6578,1
6579,692 792 386,6579,1
6580,666 205 891,6580,1
6581,788 157 639,6581,1
6582,789 211 450,6582,1
6583,22 851 37 27,6583,1
